"type"|"right"|"occurrenceID_GBIF"|"rightsHolder"|"modified"|"institutionCode"|"collectionCode"|"catalogNumber"|"recordNumber"|"recordedBy"|"eventDate"|"year"|"month"|"day"|"occurrenceRemarks"|"fieldNotes"|"country"|"stateProvince"|"municipality"|"locality"|"minimumElevationInMeters"|"maximumElevationInMeters"|"verbatimLatitude"|"verbatimLongitude"|"decimalLatitude"|"decimalLongitude"|"identifiedBy"|"dateIdentified"|"identificationRemarks"|"identificationQualifier"|"typeStatus"|"scientifname"|"family"|"genus"|"specificEpithet"|"infraspecificEpithet"|"taxonRank"|"scientificNameAuthorship"|"Clado"|"fieldnumber"|"kingdom"|"phylum"|"otherCatalogNumbers"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559657"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01559657"|"12110"|"A.M.Amorim"|"2023-8-18"|"2023"|"8"|"18"|"Árvore ca. 7m alt. Folhas algo discolores, face superior verde-escuro e inferior ligeiramente ferrugínea. Botões florais juvenis. Pedicelo e tépalas verde-ferrugíneos"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Trilha Histórica."|""|""|""|""|"-17.0783334"|"-39.2677778"|""|""|""|""|""|"ANNONACEAE"|"ANNONACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872783"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551360"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551360"|"5624"|"H. Medeiros"|"2024-4-29"|"2024"|"4"|"29"|"Árvore 8,2 m, estéril. Placa 107."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Leste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"ANNONACEAE"|"ANNONACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869503"
"Collection"|"Creative Commons"|"urn:catalog:RB:1504871"|"RB"|"2023-10-31"|"RB"|"RB"|"RB01504871"|"1619"|"E.P. Fernandez"|"2023-8-17"|"2023"|"8"|"17"|"Liana robusta c/ cerca de 10 m de altura; folhas verdes discolores; corola róseas"|""|"Brasil"|"Bahia"|"Prado"|"Base Serra Delta, Trilha do Macaco Prego."|"65"|"82"|""|""|"-17.1411111"|"-39.4136111"|""|""|""|""|""|"Fridericia"|"BIGNONIACEAE"|"Fridericia"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 857092"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559628"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01559628"|"12080"|"A.M.Amorim"|"2023-8-17"|"2023"|"8"|"17"|"Arbusto ca. 1,8 m alt. Folhas verdes a face superior mais escura. Capítulos com brácteas paleáceas, corola amarela"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Lagoa Só Não Vou."|""|""|""|""|"-17.0908333"|"-39.3252778"|""|""|""|""|""|"ASTERACEAE"|"ASTERACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872755"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551433"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551433"|"5697"|"H. Medeiros"|"2024-4-30"|"2024"|"4"|"30"|"Árvore 28,4 m, estéril. Placa 115."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Leste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"LEGUMINOSAE"|"LEGUMINOSAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869575"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551409"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551409"|"5673"|"H. Medeiros"|"2024-4-30"|"2024"|"4"|"30"|"Árvore 14,8 m, estéril. Placa 28."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Norte""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"MYRTACEAE"|"MYRTACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869551"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559671"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01559671"|"12124"|"A.M.Amorim"|"2023-8-18"|"2023"|"8"|"18"|"Epífita a ca. 5m alt. Fronde verde, brilhante na face superior"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Trilha Histórica."|""|""|""|""|"-17.0783334"|"-39.2677778"|""|""|""|""|""|"INDETERMINADA"|"INDETERMINADA"|""|""|""|"family"|""|""|""|""|""|"RB 872797"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551702"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551702"|"9034"|"P. Labiak"|"2024-4-26"|"2024"|"4"|"26"|"Árvore 5 m. Eixos das inflorescências amarelados. Frutos imaturos verdes."|""|"Brasil"|"Bahia"|"Prado"|"Trilha 1 do Programa Monitora."|"70"|""|""|""|"-17.1166667"|"-39.3294445"|""|""|""|""|""|"Palicourea"|"RUBIACEAE"|"Palicourea"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869818"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551633"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551633"|"8966"|"P. Labiak"|"2024-4-22"|"2024"|"4"|"22"|"Liana. Frutos imaturos verdes-claro."|""|"Brasil"|"Bahia"|"Prado"|"Estrada da Sede do ICMBio para a lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|""|""|""|""|""|"MALPIGHIACEAE"|"MALPIGHIACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869750"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551190"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551190"|"5461"|"H. Medeiros"|"2024-4-22"|"2024"|"4"|"22"|"Arbusto 1,5 m, inflorescência branca, infrutescência verde, ambas eretas."|""|"Brasil"|"Bahia"|"Prado"|"Estrada entre a sede do ICMBio e a Lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|""|""|""|""|""|"Piper"|"PIPERACEAE"|"Piper"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869340"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560043"|"RB"|"2024-08-22"|"RB"|"RB"|"RB01560043"|"4249"|"C.N. Fraga"|"2024-5-1"|"2024"|"5"|"1"|"Liana. Folhas verde discolores. Flores com sépalas brancas de ápicce verde. Pétalas de base branca e ápice verde amarelado. Fauce da flor branco"|""|"Brasil"|"Bahia"|"Prado"|"Trilha do Macaco Prego."|"50"|""|""|""|"-17.0908333"|"-39.3244445"|""|""|""|""|""|"APOCYNACEAE"|"APOCYNACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 873012"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551428"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551428"|"5692"|"H. Medeiros"|"2024-4-30"|"2024"|"4"|"30"|"Árvore 28,8 m, estéril. Placa 108."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Leste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"Virola"|"MYRISTICACEAE"|"Virola"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869570"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551367"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551367"|"5631"|"H. Medeiros"|"2024-4-29"|"2024"|"4"|"29"|"Árvore 12,2 m, estéril. Placa 42."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Norte""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"Casearia"|"SALICACEAE"|"Casearia"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869510"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551478"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551478"|"5741"|"H. Medeiros"|"2024-5-1"|"2024"|"5"|"1"|"Árvore 14 m, estéril. Placa 245."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Sul""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"Licania"|"CHRYSOBALANACEAE"|"Licania"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869619"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551471"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551471"|"5735"|"H. Medeiros"|"2024-5-1"|"2024"|"5"|"1"|"Árvore 8 m, estéril. Placa 167."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Sul""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"LAURACEAE"|"LAURACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869613"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551434"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551434"|"5698"|"H. Medeiros"|"2024-4-30"|"2024"|"4"|"30"|"Árvore 15,1 m, estéril. Placa 116."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Leste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"LEGUMINOSAE"|"LEGUMINOSAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869576"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551559"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551559"|"5821"|"H. Medeiros"|"2024-5-4"|"2024"|"5"|"4"|"Liana, frutos maduros vermelhos arilo branco, sementes negras."|""|"Brasil"|"Bahia"|"Prado"|"Estrada para Aldeia Alegria Nova. Próximo a entrada da trilha 2 do Programa de Monitoramento da Biodiversidade (Estação Amostral 02)."|"70"|""|""|""|"-17.0397222"|"-39.2936111"|""|""|""|""|""|"Paullinia"|"SAPINDACEAE"|"Paullinia"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869699"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551401"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551401"|"5665"|"H. Medeiros"|"2024-4-30"|"2024"|"4"|"30"|"Árvore 19,6 m, estéril. Placa 15."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Norte""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"HUMIRIACEAE"|"HUMIRIACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869543"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560063"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01560063"|"4268"|"C.N. Fraga"|"2024-5-3"|"2024"|"5"|"3"|"Árvore 12m. Folhas verde discolores. Flores com ovário de sépalas verdes, pétalas lilás, esames com filetes verdes, anteras roxas, estilete e estigma brancos. Frutos jóvens verdes,quando maduros vermelho-alaranjado"|""|"Brasil"|"Bahia"|"Prado"|"Estrada para Aldeia Alegria Nova, próximo a entrada da Trilha 2 do Programa Monitora."|"70"|""|""|""|"-17.0397222"|"-39.2936111"|""|""|""|""|""|"Henriettea"|"MELASTOMATACEAE"|"Henriettea"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 873031"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551758"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551758"|"9090"|"P. Labiak"|"2024-5-4"|"2024"|"5"|"4"|"Árvore 12 m. Frutos imaturos verdes."|""|"Brasil"|"Bahia"|"Prado"|"Estrada para Aldeia Alegria Nova. Próximo à entrada da Trilha 2 do Programa Monitora."|"70"|""|""|""|"-17.0397222"|"-39.2936111"|""|""|""|""|""|"POLYGONACEAE"|"POLYGONACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869874"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559818"|"RB"|"2024-08-20"|"RB"|"RB"|"RB01559818"|"12159"|"A.M.Amorim"|"2023-8-18"|"2023"|"8"|"18"|"Epífita a ca. 3m alt. Folhas verdes, concolores, brilhantes. Escapo cinéreo. Flores com tépalas verde a amarelo-pálido"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo Trilha do Macaco Prego."|""|""|""|""|"-17.1411111"|"-39.4136111"|""|""|""|""|""|"BROMELIACEAE"|"BROMELIACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872845"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551515"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551515"|"5778"|"H. Medeiros"|"2024-5-2"|"2024"|"5"|"2"|"Árvore 11,1 m, estéril. Placa 276."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Oeste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"INDETERMINADA"|"INDETERMINADA"|""|""|""|"family"|""|""|""|""|""|"RB 869656"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551522"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551522"|"5785"|"H. Medeiros"|"2024-5-2"|"2024"|"5"|"2"|"Arbusto 3 m, frutos imaturos verdes."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Estrada de acesso a Trilha do Quexada. Estação Amostral 01."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"Pera"|"PERACEAE"|"Pera"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869663"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551558"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551558"|"5820"|"H. Medeiros"|"2024-5-4"|"2024"|"5"|"4"|"Arbusto 5 m, botões florais verde claro."|""|"Brasil"|"Bahia"|"Prado"|"Estrada para Aldeia Alegria Nova. Próximo a entrada da trilha 2 do Programa de Monitoramento da Biodiversidade (Estação Amostral 02)."|"70"|""|""|""|"-17.0397222"|"-39.2936111"|""|""|""|""|""|"Casearia"|"SALICACEAE"|"Casearia"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869698"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551393"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551393"|"5657"|"H. Medeiros"|"2024-4-29"|"2024"|"4"|"29"|"Árvore 15,3 m, estéril. Placa 49."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Norte""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"Simarouba"|"SIMAROUBACEAE"|"Simarouba"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869535"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551502"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551502"|"5765"|"H. Medeiros"|"2024-5-2"|"2024"|"5"|"2"|"Árvore 21,3 m, estéril. Placa 313."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Oeste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"LAURACEAE"|"LAURACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869643"
"Collection"|"Creative Commons"|"urn:catalog:RB:1560272"|"RB"|"2024-08-20"|"RB"|"RB"|"RB01560272"|"12051_A"|"A.M.Amorim"|"2023-8-17"|"2023"|"8"|"17"|"Liana robusta, ca. 8 m alt. Folíolos verdes, algo discolores. Frutos maduros avermelhados"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Lagoa Só Não Vou."|""|""|""|""|"-17.0908333"|"-39.3252778"|""|""|""|""|""|"SAPINDACEAE"|"SAPINDACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 873139"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551397"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551397"|"5661"|"H. Medeiros"|"2024-4-30"|"2024"|"4"|"30"|"Árvore 18 m, estéril. Placa 16."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Norte""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"LAURACEAE"|"LAURACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869539"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559622"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01559622"|"12060"|"A.M.Amorim"|"2023-8-17"|"2023"|"8"|"17"|"Arvoreta ca. 4m alt. Folhas discolores, face inferior verde-pálido. Raque e hipanto cinéreos"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Lagoa Só Não Vou."|""|""|""|""|"-17.0908333"|"-39.3252778"|""|""|""|""|""|"MELASTOMATACEAE"|"MELASTOMATACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872749"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551738"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551738"|"9070"|"P. Labiak"|"2024-5-3"|"2024"|"5"|"3"|"Liana. Pétalas amarelas; estigma verde."|""|"Brasil"|"Bahia"|"Prado"|"Proximidades da base do ICMBio."|"70"|""|""|""|"-17.1405555"|"-39.4144444"|""|""|""|""|""|"Stigmaphyllon"|"MALPIGHIACEAE"|"Stigmaphyllon"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869854"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551629"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551629"|"8962"|"P. Labiak"|"2024-4-22"|"2024"|"4"|"22"|"Liana. Frutos imaturos verdes."|""|"Brasil"|"Bahia"|"Prado"|"Estrada da Sede do ICMBio para a lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|""|""|""|""|""|"Celtis"|"CANNABACEAE"|"Celtis"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869746"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551635"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551635"|"8968"|"P. Labiak"|"2024-4-22"|"2024"|"4"|"22"|"Árvore 6 m.  Frutos imaturos verdes."|""|"Brasil"|"Bahia"|"Prado"|"Estrada da Sede do ICMBio para a lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|""|""|""|""|""|"Inga"|"LEGUMINOSAE"|"Inga"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869752"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559625"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01559625"|"12063"|"A.M.Amorim"|"2023-8-17"|"2023"|"8"|"17"|"Erva terrestre, crescendo no solo humoso da floresta. Folhas verde-escuro, a face superior brilhante. Escapo e espiguetas castanho-claro a vináceas"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Lagoa Só Não Vou."|""|""|""|""|"-17.0908333"|"-39.3252778"|""|""|""|""|""|"CYPERACEAE"|"CYPERACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872752"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559629"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01559629"|"12081"|"A.M.Amorim"|"2023-8-17"|"2023"|"8"|"17"|"Epífita a ca. 5m alt. Folhas verde-cinéreo, concolores, brilhantes. Escapo  verde, brácteas  hialinas e botões florais vináceos"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Lagoa Só Não Vou."|""|""|""|""|"-17.0908333"|"-39.3252778"|""|""|""|""|""|"BROMELIACEAE"|"BROMELIACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872756"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551759"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551759"|"9091"|"P. Labiak"|"2024-5-4"|"2024"|"5"|"4"|"Árvore 5 m. Frutos secos castanhos. Botões esverdeados."|""|"Brasil"|"Bahia"|"Prado"|"Estrada para Aldeia Alegria Nova. Próximo à entrada da Trilha 2 do Programa Monitora."|"70"|""|""|""|"-17.0397222"|"-39.2936111"|""|""|""|""|""|"LEGUMINOSAE"|"LEGUMINOSAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869875"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551185"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551185"|"5457"|"H. Medeiros"|"2024-4-22"|"2024"|"4"|"22"|"Liana. Nectários amarelos, flores amarelas e laranjadas."|""|"Brasil"|"Bahia"|"Prado"|"Estrada entre a sede do ICMBio e a Lagoa Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|""|""|""|""|""|"Tetrapterys"|"MALPIGHIACEAE"|"Tetrapterys"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869336"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559958"|"RB"|"2024-08-19"|"RB"|"RB"|"RB01559958"|"4164"|"C.N. Fraga"|"2024-4-22"|"2024"|"4"|"22"|"Erva ca. 1,5m. Folhas verde discolores, brilhosa. Inflorescência verde, escapo vermelho, brácteas amarelas, receptáculo e ovário laranja avermelhado, flores amarelas, frutos azuis."|""|"Brasil"|"Bahia"|"Prado"|"Estrada da sede do ICMBio para a Lagoa Só não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|""|""|""|""|""|"Heliconia"|"HELICONIACEAE"|"Heliconia"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 872927"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551488"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551488"|"5751"|"H. Medeiros"|"2024-5-2"|"2024"|"5"|"2"|"Árvore 3,7 m, estéril. Placa 260."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Oeste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"OLACACEAE"|"OLACACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869629"
"Collection"|"Creative Commons"|"urn:catalog:RB:1504872"|"RB"|"2023-10-31"|"RB"|"RB"|"RB01504872"|"1620"|"E.P. Fernandez"|"2023-8-17"|"2023"|"8"|"17"|"Sub-arbusto c/ cerca de 0,3 m, terrícola, semi-heliófila, formando pequenos adensamentos populacionais no chão da mata; folhas verdes discolores/ fllres alvacentas"|""|"Brasil"|"Bahia"|"Prado"|"Base Serra Delta, Trilha do Macaco Prego."|"65"|"82"|""|""|"-17.1411111"|"-39.4136111"|""|""|""|""|""|"RUTACEAE"|"RUTACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 857093"
"Collection"|"Creative Commons"|"urn:catalog:RB:1559789"|"RB"|"2024-08-20"|"RB"|"RB"|"RB01559789"|"12131"|"A.M.Amorim"|"2023-8-18"|"2023"|"8"|"18"|"Arvoreta ca. 4m alt. Folíolos com a face superior verde-escuro, a inferior mais clara.  Raque algo nigrescente, frutos imaturos verdes a castanhos quando maduros"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo Trilha do Macaco Prego."|""|""|""|""|"-17.1411111"|"-39.4136111"|""|""|""|""|""|"RUTACEAE"|"RUTACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 872818"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551513"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551513"|"5776"|"H. Medeiros"|"2024-5-2"|"2024"|"5"|"2"|"Árvore 22,1 m, estéril. Placa 268."|""|"Brasil"|"Bahia"|"Prado"|"Programa de Monitoramento da Biodiversidade. Trilha do Quexada. Estação Amostral 01. Unidade Amostral 01. PA ""Oeste""."|"87"|""|""|""|"-17.1233334"|"-39.3319445"|""|""|""|""|""|"ANNONACEAE"|"ANNONACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 869654"
"Collection"|"Creative Commons"|"urn:catalog:RB:1551600"|"RB"|"2024-07-16"|"RB"|"RB"|"RB01551600"|"2042"|"F.Obermuller"|"2024-4-22"|"2024"|"4"|"22"|"Liana, cálice verde, estames brancos"|""|"Brasil"|"Bahia"|"Prado"|"Estrada da sede do ICMBio para a Lagoa do Só Não Vou."|"70"|""|""|""|"-17.1416666"|"-39.4158333"|""|""|""|""|""|"Passiflora"|"PASSIFLORACEAE"|"Passiflora"|""|""|"genus"|""|"Angiospermas"|""|"Plantae"|""|"RB 869724"
"Collection"|"Creative Commons"|"urn:catalog:RB:1570069"|"RB"|"2024-10-08"|"RB"|"RB"|"RB01570069"|"12491"|"A.M. Amorim"|"2023-8-17"|"2023"|"8"|"17"|"Arvoreta ca. 3m alt. Folhas verdes, a face superior escura e brilhante. Inflorescências caulifloras, flores com cálice verde e pétalas cremes"|""|"Brasil"|"Bahia"|"Prado"|"Coletas efetuadas ao longo da estrada não pavimentada entre a Sede do PARNA e a Lagoa Só Não Vou."|""|""|""|""|"-17.0908333"|"-39.3252778"|""|""|""|""|""|"VIOLACEAE"|"VIOLACEAE"|""|""|""|"family"|""|"Angiospermas"|""|"Plantae"|""|"RB 874882"
