"Ctrl_Record_ID_Review","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_key_year_recordedBy_recordNumber","wcvp_kew_id","wcvp_family","wcvp_genus","wcvp_species","wcvp_infraspecies","wcvp_taxon_name","wcvp_authors","wcvp_rank","wcvp_taxonomic_status","wcvp_accepted_kew_id","wcvp_accepted_name","wcvp_accepted_authors","wcvp_parent_kew_id","wcvp_parent_name","wcvp_parent_authors","wcvp_reviewed","wcvp_publication","wcvp_original_name_id","wcvp_TAXON_NAME_U","wcvp_searchNotes","wcvp_searchedName","fb2020_taxonID","fb2020_acceptedNameUsageID","fb2020_parentNameUsageID","fb2020_originalNameUsageID","fb2020_scientificName","fb2020_namePublishedIn","fb2020_namePublishedInYear","fb2020_higherClassification","fb2020_family","fb2020_specificEpithet","fb2020_infraspecificEpithet","fb2020_taxonRank","fb2020_scientificNameAuthorship","fb2020_taxonomicStatus","fb2020_nomenclaturalStatus","fb2020_modified","fb2020_bibliographicCitation","fb2020_references","fb2020_scientificNamewithoutAuthorship","fb2020_scientificNamewithoutAuthorship_U","fb2020_searchNotes","fb2020_searchedName","Ctrl_occurrenceID","Ctrl_bibliographicCitation","Ctrl_downloadAsSynonym","Ctrl_scientificNameSearched","Ctrl_scientificNameReference","Ctrl_acceptedNameUsage","Ctrl_scientificNameAuthorship","Ctrl_scientificName","Ctrl_scientificNameOriginalSource","Ctrl_family","Ctrl_genus","Ctrl_specificEpithet","Ctrl_infraspecificEpithet","Ctrl_modified","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_catalogNumber","Ctrl_identificationQualifier","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_typeStatus","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_fieldNumber","Ctrl_country","Ctrl_stateProvince","Ctrl_municipality","Ctrl_locality","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_occurrenceRemarks","Ctrl_comments","Ctrl_taxonRank","Ctrl_voucherAmostra","Ctrl_amostraVerificada","Ctrl_naoPossivelVerificar","Ctrl_observacaoNaoPossivelVerificar","Ctrl_dataVerificacao","Ctrl_verificadoPor","Ctrl_emailVerificador","Ctrl_scientificName_verified","Ctrl_family_verified","link_imagem_amostra"
480,"OBERMULLER","2041","MELASTOMATACEAE_OBERMULLER_2041","2024_OBERMULLER_2041","","","","","","","","","","","","","","","","","","","","","",9737,,9666,634547,"Miconia nervosa (Sm.) Triana",,,"Flora e Funga;Angiospermas;Melastomataceae A.Juss.;Miconia Ruiz & Pav.;Miconia nervosa (Sm.) Triana","Melastomataceae","nervosa",,"ESPECIE","(Sm.) Triana","NOME_ACEITO","NOME_CORRETO",2020-12-03 16:18:38.618,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB9737","Miconia nervosa","MICONIA NERVOSA","NOME_ACEITO","Miconia nervosa","jabot=RB:RB01551599","jabot",,,,,"(Sm.) Triana","Miconia nervosa","Miconia nervosa (Sm.) Triana","MELASTOMATACEAE","Miconia","nervosa",,2024-07-29,"RB","RB","RB01551599",,"R. Goldenberg","5/2024",,"2041","F.Obermuller",,"Brasil","Bahia","Prado","Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Arbusto 1,5m, botões e flores brancas",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551599"
1020,"OBERMULLER","2035","MALPIGHIACEAE_OBERMULLER_2035","2024_OBERMULLER_2035","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Stigmaphyllon","jabot=RB:RB01551593","jabot",,,,,,"Stigmaphyllon","Stigmaphyllon","MALPIGHIACEAE","Stigmaphyllon",,,2024-07-16,"RB","RB","RB01551593",,,,,"2035","F.Obermuller",,"Brasil","Bahia","Prado","Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Liana, glândulas verdes, flor amarela",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551593"
1272,"OBERMULLER","2042","PASSIFLORACEAE_OBERMULLER_2042","2024_OBERMULLER_2042","","","","","","","","","","","","","","","","","","","","","",12506,,182,,"Passiflora L.",,,"Flora e Funga;Angiospermas;Passifloraceae Juss. ex Roussel;Passiflora L.","Passifloraceae",,,"GENERO","L.","NOME_ACEITO","NOME_CORRETO",2024-06-06 16:24:46.595,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB12506","","","Updated_genus","Passiflora","jabot=RB:RB01551600","jabot",,,,,,"Passiflora","Passiflora","PASSIFLORACEAE","Passiflora",,,2024-07-16,"RB","RB","RB01551600",,,,,"2042","F.Obermuller",,"Brasil","Bahia","Prado","Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Liana, cálice verde, estames brancos",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551600"
1294,"OBERMULLER","2040","RUTACEAE_OBERMULLER_2040","2024_OBERMULLER_2040","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Ertela","jabot=RB:RB01551598","jabot",,,,,,"Ertela","Ertela","RUTACEAE","Ertela",,,2024-07-16,"RB","RB","RB01551598",,,,,"2040","F.Obermuller",,"Brasil","Bahia","Prado","Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Erva 0,3 m, bracteas verde, botões verdes, flores brancas",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551598"
1367,"OBERMULLER","2036","VERBENACEAE_OBERMULLER_2036","2024_OBERMULLER_2036","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Lantana","jabot=RB:RB01551594","jabot",,,,,,"Lantana","Lantana","VERBENACEAE","Lantana",,,2024-07-16,"RB","RB","RB01551594",,,,,"2036","F.Obermuller",,"Brasil","Bahia","Prado","Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Erva 0,5 m, bracteas verdes, cálice e corola branca, parte interna da corola amarela",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551594"
1370,"OBERMULLER","2039","BIGNONIACEAE_OBERMULLER_2039","2024_OBERMULLER_2039","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","BIGNONIACEAE","jabot=RB:RB01551597","jabot",,,,,,"BIGNONIACEAE","BIGNONIACEAE","BIGNONIACEAE",,,,2024-07-16,"RB","RB","RB01551597",,,,,"2039","F.Obermuller",,"Brasil","Bahia","Prado","Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Liana, cálice verde, corola lilas",,"FAMILY",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551597"
1418,"OBERMULLER","2038","ASTERACEAE_OBERMULLER_2038","2024_OBERMULLER_2038","","","","","","","","","","","","","","","","","","","","","",27136,,16164,,"Lepidaploa cotoneaster (Willd. ex Spreng.) H.Rob.",,,"Flora e Funga;Angiospermas;Asteraceae Bercht. & J.Presl;Vernonieae Cass.;Lepidaploa (Cass.) Cass.;Lepidaploa cotoneaster (Willd. ex Spreng.) H.Rob.","Asteraceae","cotoneaster",,"ESPECIE","(Willd. ex Spreng.) H.Rob.","NOME_ACEITO","NOME_CORRETO",2020-12-23 13:11:48.079,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB27136","Lepidaploa cotoneaster","LEPIDAPLOA COTONEASTER","NOME_ACEITO","Lepidaploa cotoneaster","jabot=RB:RB01551596","jabot",,,,,"(Willd. ex Spreng.) H.Rob.","Lepidaploa cotoneaster","Lepidaploa cotoneaster (Willd. ex Spreng.) H.Rob.","ASTERACEAE","Lepidaploa","cotoneaster",,2024-07-29,"RB","RB","RB01551596",,"P. Renom","5/2024",,"2038","F.Obermuller",,"Brasil","Bahia","Prado","Estrada da sede do ICMBio para a Lagoa do Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Erva 0,5 m, cálice castanho, estames branco",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551596"
409,"FERNANDEZ","1646","DILLENIACEAE_FERNANDEZ_1646","2023_FERNANDEZ_1646","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","DILLENIACEAE","jabot=RB:RB01504898","jabot",,,,,,"DILLENIACEAE","DILLENIACEAE","DILLENIACEAE",,,,2023-10-31,"RB","RB","RB01504898",,,,,"1646","E.P. Fernandez",,"Brasil","Bahia","Prado","Estrada de acesso a Lagoa Só Não Vou, a partir da sede da Base Serra Delta.",2023,"8","17",-17.1230556,-39.3841666,"NA, Arvoreta c/ cerca de 3,0 m, terrícola, semi-heliófila, ocasional; folhas verdes asperas discolores, face abaxial verde-escuro, face abaxial ferrugínea; frutos alaranjados, acinentados quando passados",,"FAMILY",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504898"
1378,"FERNANDEZ","1644","LEGUMINOSAE_FERNANDEZ_1644","2023_FERNANDEZ_1644","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Senna","jabot=RB:RB01504896","jabot",,,,,,"Senna","Senna","LEGUMINOSAE","Senna",,,2023-10-31,"RB","RB","RB01504896",,,,,"1644","E.P. Fernandez",,"Brasil","Bahia","Prado","Estrada de acesso a Lagoa Só Não Vou, a partir da sede da Base Serra Delta.",2023,"8","17",-17.1230556,-39.3841666,"NA, Arvoreta c/ cerca de 4,0 m, terrícola, heliófila; foljhas verdes discolores; flores amarelas",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01504896"
330,"FERNANDEZ","1644","FABACEAE_FERNANDEZ_1644","2023_FERNANDEZ_1644","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Senna","reflora=RB01504896","reflora",,,,,,"Senna","FABACEAE","Fabaceae","Senna",,,,,"RB","RB01504896",,"Administrador","19/03/2024","não","1644","E.P. Fernandez",,"Brasil","Bahia","Prado","Estrada de acesso a Lagoa Só Não Vou, a partir da sede da Base Serra Delta. Parque Nacional do Descobrimento",2023,"08","17",-17.1230555555556,-39.3841666666667,"Arvoreta c/ cerca de 4,0 m, terrícola, heliófila; foljhas verdes discolores; flores amarelas, NA",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=RB01504896"
354,"FERNANDEZ","1646","DILLENIACEAE_FERNANDEZ_1646","2023_FERNANDEZ_1646","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Dilleniaceae","reflora=RB01504898","reflora",,,,,,"Dilleniaceae","DILLENIACEAE","Dilleniaceae","Dilleniaceae",,,,,"RB","RB01504898",,"Sem determinador",,"não","1646","E.P. Fernandez",,"Brasil","Bahia","Prado","Estrada de acesso a Lagoa Só Não Vou, a partir da sede da Base Serra Delta. Parque Nacional do Descobrimento",2023,"08","17",-17.1230555555556,-39.3841666666667,"Arvoreta c/ cerca de 3,0 m, terrícola, semi-heliófila, ocasional; folhas verdes asperas discolores, face abaxial verde-escuro, face abaxial ferrugínea; frutos alaranjados, acinentados quando passados, NA",,"FAMILY",FALSE,FALSE,FALSE,"","","","","","","http://reflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/BemVindoConsultaPublicaHVConsultar.do?modoConsulta=LISTAGEM&quantidadeResultado=20&codigoBarra=RB01504898"
710,"FERNANDEZ","1646","DILLENIACEAE_FERNANDEZ_1646","2023_FERNANDEZ_1646","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","DILLENIACEAE","jabot=VIES:VIES062747","jabot",,,,,,"DILLENIACEAE","DILLENIACEAE","DILLENIACEAE",,,,2024-07-19,"VIES","VIES","VIES062747",,,,,"1646","Fernandez, E.P.",,"Brasil","Bahia","Prado","Estrada de acesso a Lagoa Só Não Vou, a partir da sede da Base Serra Delta. Parque Nacional do Descobrimento",2023,"8","17",-17.1230556,-39.3841666,"NA, Arvoreta c/ cerca de 3,0 m, terrícola, semi-heliófila, ocasional; folhas verdes asperas discolores, face abaxial verde-escuro, face abaxial ferrugínea; frutos alaranjados, acinentados quando passados",,"FAMILY",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=VIES&codtestemunho=062747"
2094,"FERNANDEZ","1646","DILLENIACEAE_FERNANDEZ_1646","2023_FERNANDEZ_1646","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,"","",0,"","","","","","","","",2021-10-31 21:13:33.77,"","","","","","","splink=VIES062747","splink",,,,,,,,"Dilleniaceae",,,,,"UFES","VIES","62747",,,,,"1646","Fernandez, E.P.; Amorim, A.M.; Forzza, R.C.; Crispim, G.; Fukuda, J.; Barbosa, L.M.; Paixão, J.L.",,"Brasil","Bahia","Prado","Estrada de acesso a Lagoa Só Não Vou, a partir da sede da Base Serra Delta. Parque Nacional do Descobrimento",2023,"8","17",-17.1230556,-39.3841666,"<nO>Arvoreta c/ cerca de 3,0 m, terrícola, semi-heliófila, ocasional; folhas verdes asperas discolores, face abaxial verde-escuro, face abaxial ferrugínea; frutos alaranjados, acinentados quando passados</nO>",,,FALSE,FALSE,FALSE,"","","","","","","https://specieslink.net/search/records/barcode/VIES062747"
376,"MEDEIROS","5456","MELIACEAE_MEDEIROS_5456","2024_MEDEIROS_5456","","","","","","","","","","","","","","","","","","","","","",10007,,9998,,"Trichilia lepidota Mart.","Flora 22 (Beibl. 1): 54 1839",1839,"Flora e Funga;Angiospermas;Meliaceae A.Juss.;Trichilia P.Browne;Trichilia lepidota Mart.","Meliaceae","lepidota",,"ESPECIE","Mart.","NOME_ACEITO","NOME_CORRETO",2020-11-04 13:39:55.327,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB10007","Trichilia lepidota","TRICHILIA LEPIDOTA","NOME_ACEITO","Trichilia lepidota","jabot=RB:RB01551184","jabot",,,,,"Mart.","Trichilia lepidota","Trichilia lepidota Mart.","MELIACEAE","Trichilia","lepidota",,2024-07-16,"RB","RB","RB01551184",,"V.C. Souza & N. Ivanauskas","2024",,"5456","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Árvore 8 m, frutos imaturos verdes.",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551184"
813,"MEDEIROS","5459","SAPINDACEAE_MEDEIROS_5459","2024_MEDEIROS_5459","","","","","","","","","","","","","","","","","","","","","",20923,,20914,,"Paullinia revoluta Radlk.",,,"Flora e Funga;Angiospermas;Sapindaceae Juss.;Paullinia L.;Paullinia revoluta Radlk.","Sapindaceae","revoluta",,"ESPECIE","Radlk.","NOME_ACEITO","NOME_CORRETO",2022-05-12 20:13:33.03,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB20923","Paullinia revoluta","PAULLINIA REVOLUTA","NOME_ACEITO","Paullinia revoluta","jabot=RB:RB01551188","jabot",,,,,"Radlk.","Paullinia revoluta","Paullinia revoluta Radlk.","SAPINDACEAE","Paullinia","revoluta",,2024-07-16,"RB","RB","RB01551188",,,,,"5459","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Liana. Caule simples com látex branco. Folha discolor, face abaxial verde clara e adaxial verde escuro.",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551188"
1025,"MEDEIROS","5464","SALICACEAE_MEDEIROS_5464","2024_MEDEIROS_5464","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","SALICACEAE","jabot=RB:RB01551193","jabot",,,,,,"SALICACEAE","SALICACEAE","SALICACEAE",,,,2024-07-19,"RB","RB","RB01551193",,,,,"5464","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Arbusto 4 m, frutos verdes imaturos e maduros vinho.",,"FAMILY",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551193"
1072,"MEDEIROS","5460","DIOSCOREACEAE_MEDEIROS_5460","2024_MEDEIROS_5460","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Dioscorea","jabot=RB:RB01551189","jabot",,,,,,"Dioscorea","Dioscorea","DIOSCOREACEAE","Dioscorea",,,2024-07-16,"RB","RB","RB01551189",,,,,"5460","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Liana. Inflorescência com cálice verde e corola ialina.",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551189"
1209,"MEDEIROS","5458","CORDIACEAE_MEDEIROS_5458","2024_MEDEIROS_5458","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Cordia","jabot=RB:RB01551186","jabot",,,,,,"Cordia","Cordia","CORDIACEAE","Cordia",,,2024-07-16,"RB","RB","RB01551186",,,,,"5458","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Árvore 7 m, frutos imaturos verdes e maduros vermelhos.",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551186"
1240,"MEDEIROS","5461","PIPERACEAE_MEDEIROS_5461","2024_MEDEIROS_5461","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Piper","jabot=RB:RB01551190","jabot",,,,,,"Piper","Piper","PIPERACEAE","Piper",,,2024-07-16,"RB","RB","RB01551190",,,,,"5461","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Arbusto 1,5 m, inflorescência branca, infrutescência verde, ambas eretas.",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551190"
1266,"MEDEIROS","5457","MALPIGHIACEAE_MEDEIROS_5457","2024_MEDEIROS_5457","","","","","","","","","","","","","","","","","","","","","",,,,,,,,,,,,,,,,,,,,,"Not found","Tetrapterys","jabot=RB:RB01551185","jabot",,,,,,"Tetrapterys","Tetrapterys","MALPIGHIACEAE","Tetrapterys",,,2024-07-16,"RB","RB","RB01551185",,,,,"5457","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Liana. Nectários amarelos, flores amarelas e laranjadas.",,"GENUS",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551185"
1389,"MEDEIROS","5463","LAMIACEAE_MEDEIROS_5463","2024_MEDEIROS_5463","","","","","","","","","","","","","","","","","","","","","",8108,,8102,,"Aegiphila gloriosa Moldenke",,,"Flora e Funga;Angiospermas;Lamiaceae Martinov;Aegiphila Jacq.;Aegiphila gloriosa Moldenke","Lamiaceae","gloriosa",,"ESPECIE","Moldenke","NOME_ACEITO","NOME_CORRETO",2020-10-15 13:15:15.142,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB8108","Aegiphila gloriosa","AEGIPHILA GLORIOSA","NOME_ACEITO","Aegiphila gloriosa","jabot=RB:RB01551192","jabot",,,,,"Moldenke","Aegiphila gloriosa","Aegiphila gloriosa Moldenke","LAMIACEAE","Aegiphila","gloriosa",,2024-07-16,"RB","RB","RB01551192",,"V.C. Souza & N. Ivanauskas","2024",,"5463","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Árvore 7 m, frutos imaturos verdes, passando para laranjados.",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551192"
1417,"MEDEIROS","5465","RUBIACEAE_MEDEIROS_5465","2024_MEDEIROS_5465","","","","","","","","","","","","","","","","","","","","","",618221,,14153,,"Psychotria pedunculosa Rich.",,,"Flora e Funga;Angiospermas;Rubiaceae Juss.;Psychotria L.;Psychotria pedunculosa Rich.","Rubiaceae","pedunculosa",,"ESPECIE","Rich.","NOME_ACEITO",,2024-08-05 19:45:50.475,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB618221","Psychotria pedunculosa","PSYCHOTRIA PEDUNCULOSA","NOME_ACEITO","Psychotria pedunculosa","jabot=RB:RB01551194","jabot",,,,,"Rich.","Psychotria pedunculosa","Psychotria pedunculosa Rich.","RUBIACEAE","Psychotria","pedunculosa",,2024-07-16,"RB","RB","RB01551194",,"V.C. Souza & N. Ivanauskas","2024",,"5465","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","23",-17.1416666,-39.4158333,"NA, Árvore 8 m, frutos jovens verdes, botões florais brancos.",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551194"
1430,"MEDEIROS","5462","SOLANACEAE_MEDEIROS_5462","2024_MEDEIROS_5462","","","","","","","","","","","","","","","","","","","","","",14836,,14716,,"Solanum pseudoquina A.St.-Hil.",,,"Flora e Funga;Angiospermas;Solanaceae A.Juss.;Solanum L.;Solanum pseudoquina A.St.-Hil.","Solanaceae","pseudoquina",,"ESPECIE","A.St.-Hil.","NOME_ACEITO","NOME_CORRETO",2020-08-30 08:48:33.381,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB14836","Solanum pseudoquina","SOLANUM PSEUDOQUINA","NOME_ACEITO","Solanum pseudoquina","jabot=RB:RB01551191","jabot",,,,,"A.St.-Hil.","Solanum pseudoquina","Solanum pseudoquina A.St.-Hil.","SOLANACEAE","Solanum","pseudoquina",,2024-07-16,"RB","RB","RB01551191",,"V.C. Souza & N. Ivanauskas","2024",,"5462","H. Medeiros",,"Brasil","Bahia","Prado","Estrada entre a sede do ICMBio e a Lagoa Só Não Vou.",2024,"4","22",-17.1416666,-39.4158333,"NA, Arbusto 3 m, frutos imaturos verdes. Folhas discolores, face abaxial verde claro, adaxial verde escuro.",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01551191"
406,"FRAGA","4285","ORCHIDACEAE_FRAGA_4285","2024_FRAGA_4285","","","","","","","","","","","","","","","","","","","","","",11962,,11961,,"Paradisanthus bahiensis Rchb.f.",,,"Flora e Funga;Angiospermas;Orchidaceae A.Juss.;Paradisanthus Rchb.f.;Paradisanthus bahiensis Rchb.f.","Orchidaceae","bahiensis",,"ESPECIE","Rchb.f.","NOME_ACEITO","NOME_CORRETO",2021-10-30 10:15:54.479,"Flora do Brasil 2020 em construção. Jardim Botânico do Rio de Janeiro. Disponível em: http://floradobrasil.jbrj.gov.br.","http://reflora.jbrj.gov.br/reflora/listaBrasil/FichaPublicaTaxonUC/FichaPublicaTaxonUC.do?id=FB11962","Paradisanthus bahiensis","PARADISANTHUS BAHIENSIS","NOME_ACEITO","Paradisanthus bahiensis","jabot=RB:RB01560080","jabot",,,,,"Rchb.f.","Paradisanthus bahiensis","Paradisanthus bahiensis Rchb.f.","ORCHIDACEAE","Paradisanthus","bahiensis",,2024-08-19,"RB","RB","RB01560080",,,,,"4285","C.N. Fraga",,"Brasil","Bahia","Prado","Estrada para Aldeia Alegria Nova, próximo a entrada da Trilha 2 do Programa Monitora.",2024,"5","3",-17.0397222,-39.2936111,"NA, Terrestre, com pseudobulbos verde escuros. Folhas verde escuras na face adaxial. Flores com sépalas e pétalas verde claro, com máculos vinosas, labelo branco com ápice do calo rosado",,"SPECIES",FALSE,FALSE,FALSE,"","","","","","","http://rb.jbrj.gov.br/v2/regua/visualizador.php?r=true&colbot=RB&codtestemunho=01560080"
